"image"	"first_level_timel"	"orphan_label"	"confidence"	"reconciled_label"	"reconciled_timel_id"
"gahom/010699.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013558.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013564.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013566.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013569.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013573.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013575.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013576.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013578.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013582.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013584.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013589.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013611.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/010285.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/010287.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/010318.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/005508.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014051.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014053.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014054.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014055.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014056.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014057.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014058.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014059.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014060.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/014061.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/004339.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/004341.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/004343.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/004345.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/004350.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/004352.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/004353.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/000089.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/000091.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/000197.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/005781.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/005783.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/005784.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/007365.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/007410.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013013.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013015.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013016.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013017.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013018.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013019.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013020.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013021.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013022.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013023.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013024.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013025.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013026.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013027.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013028.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013029.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/013224.jpg"	"timel_subject"	"Christ en majesté"	"NONE"	"none"	"none"
"gahom/013226.jpg"	"timel_subject"	"Christ en majesté"	"NONE"	"none"	"none"
"gahom/007645.jpg"	"timel_subject"	"Christ en majesté"	"NONE"	"none"	"none"
"gahom/007647.jpg"	"timel_subject"	"Christ en majesté"	"NONE"	"none"	"none"
"gahom/007648.jpg"	"timel_subject"	"Christ en majesté"	"NONE"	"none"	"none"
"gahom/000294.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000296.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000297.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000298.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000309.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000311.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000312.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000313.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000314.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000316.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000317.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000318.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000324.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000330.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000392.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000394.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000395.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000396.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/000551.jpg"	"timel_subject"	"allégorie de l'Église"	"NONE"	"none"	"none"
"gahom/005058.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005060.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005061.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005062.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005063.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005064.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005065.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005066.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005067.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005068.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005069.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/005070.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/004357.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/004359.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/004360.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/004361.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/004362.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/004363.jpg"	"timel_subject"	"généalogie du Christ"	"NONE"	"none"	"none"
"gahom/000309.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000311.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000312.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000313.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000425.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000427.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000428.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000429.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000638.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000640.jpg"	"timel_subject"	"allégorie de la luxure"	"NONE"	"none"	"none"
"gahom/000108.jpg"	"timel_subject"	"animal fantastique"	"LOW"	"animal fantastique à deux têtes"	"tm-jv3rhrdi"
"gahom/000110.jpg"	"timel_subject"	"animal fantastique"	"LOW"	"animal fantastique à deux têtes"	"tm-jv3rhrdi"
"gahom/000130.jpg"	"timel_subject"	"animal fantastique"	"LOW"	"animal fantastique à deux têtes"	"tm-jv3rhrdi"
"gahom/000132.jpg"	"timel_subject"	"animal fantastique"	"LOW"	"animal fantastique à deux têtes"	"tm-jv3rhrdi"
"gahom/000134.jpg"	"timel_subject"	"animal fantastique"	"LOW"	"animal fantastique à deux têtes"	"tm-jv3rhrdi"
"gahom/010547.jpg"	"timel_subject"	"combat de chevaliers"	"NONE"	"none"	"none"
"gahom/008040.jpg"	"timel_subject"	"David en prière"	"NONE"	"none"	"none"
"gahom/002427.jpg"	"timel_subject"	"apparition de Dieu à Moïse"	"NONE"	"none"	"none"
"gahom/000333.jpg"	"timel_subject"	"prêtre célébrant la messe"	"NONE"	"none"	"none"
"gahom/005546.jpg"	"timel_subject"	"Dieu en majesté"	"NONE"	"none"	"none"
"gahom/007641.jpg"	"timel_subject"	"Dieu en majesté"	"NONE"	"none"	"none"
"gahom/007643.jpg"	"timel_subject"	"Dieu en majesté"	"NONE"	"none"	"none"
"gahom/007644.jpg"	"timel_subject"	"Dieu en majesté"	"NONE"	"none"	"none"
"gahom/000294.jpg"	"timel_subject"	"allégorie des vices"	"NONE"	"none"	"none"
"gahom/000296.jpg"	"timel_subject"	"allégorie des vices"	"NONE"	"none"	"none"
"gahom/000297.jpg"	"timel_subject"	"allégorie des vices"	"NONE"	"none"	"none"
"gahom/000298.jpg"	"timel_subject"	"allégorie des vices"	"NONE"	"none"	"none"
"gahom/003989.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/003995.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/003998.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/004001.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/004004.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/004007.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/007670.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/007672.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/007673.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/007674.jpg"	"timel_subject"	"saint Jean et la coupe empoisonnée"	"NONE"	"none"	"none"
"gahom/008077.jpg"	"timel_subject"	"Hérode ordonnant le massacre des saints Innocents"	"HIGH"	"Hérode ordonnant le massacre des saints innocents."	"tm-anbdizwx"
"gahom/007637.jpg"	"timel_subject"	"apparition de Dieu à David"	"NONE"	"none"	"none"
"gahom/007639.jpg"	"timel_subject"	"apparition de Dieu à David"	"NONE"	"none"	"none"
"gahom/007640.jpg"	"timel_subject"	"apparition de Dieu à David"	"NONE"	"none"	"none"
"gahom/013531.jpg"	"timel_subject"	"martyre de saint Sébastien"	"NONE"	"none"	"none"
"gahom/013533.jpg"	"timel_subject"	"martyre de saint Sébastien"	"NONE"	"none"	"none"
"gahom/003988.jpg"	"timel_subject"	"martyre de saint Sébastien"	"NONE"	"none"	"none"
"gahom/003994.jpg"	"timel_subject"	"martyre de saint Sébastien"	"NONE"	"none"	"none"
"gahom/003997.jpg"	"timel_subject"	"martyre de saint Sébastien"	"NONE"	"none"	"none"
"gahom/004000.jpg"	"timel_subject"	"martyre de saint Sébastien"	"NONE"	"none"	"none"
"gahom/004003.jpg"	"timel_subject"	"martyre de saint Sébastien"	"NONE"	"none"	"none"
"gahom/004006.jpg"	"timel_subject"	"martyre de saint Sébastien"	"NONE"	"none"	"none"
"gahom/014051.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014053.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014054.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014055.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014056.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014057.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014058.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014059.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014060.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014061.jpg"	"timel_subject"	"allégorie du Christ"	"NONE"	"none"	"none"
"gahom/014051.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014053.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014054.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014055.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014056.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014057.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014058.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014059.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014060.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014061.jpg"	"timel_subject"	"Christ bénissant au sommet d'une montagne"	"NONE"	"none"	"none"
"gahom/014051.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014053.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014054.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014055.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014056.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014057.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014058.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014059.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014060.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014061.jpg"	"timel_subject"	"Christ et les vierges sages"	"NONE"	"none"	"none"
"gahom/014051.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014053.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014054.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014055.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014056.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014057.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014058.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014059.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014060.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/014061.jpg"	"timel_subject"	"allégorie de la Trinité"	"NONE"	"none"	"none"
"gahom/000335.jpg"	"timel_subject"	"évêque ordonnant un prêtre"	"NONE"	"none"	"none"
"gahom/000337.jpg"	"timel_subject"	"évêque ordonnant un prêtre"	"NONE"	"none"	"none"
"gahom/000338.jpg"	"timel_subject"	"évêque ordonnant un prêtre"	"NONE"	"none"	"none"
"gahom/000339.jpg"	"timel_subject"	"évêque ordonnant un prêtre"	"NONE"	"none"	"none"
"gahom/000340.jpg"	"timel_subject"	"évêque ordonnant un prêtre"	"NONE"	"none"	"none"
"gahom/000341.jpg"	"timel_subject"	"évêque ordonnant un prêtre"	"NONE"	"none"	"none"
"gahom/000348.jpg"	"timel_subject"	"Christ enseignant"	"NONE"	"none"	"none"
"gahom/000350.jpg"	"timel_subject"	"Christ enseignant"	"NONE"	"none"	"none"
"gahom/000351.jpg"	"timel_subject"	"Christ enseignant"	"NONE"	"none"	"none"
"gahom/000352.jpg"	"timel_subject"	"Christ enseignant"	"NONE"	"none"	"none"
"gahom/013971.jpg"	"timel_subject"	"mois de février : homme se chauffant"	"NONE"	"none"	"none"
"gahom/008027.jpg"	"timel_subject"	"mois de mai : cavalier au faucon"	"NONE"	"none"	"none"
"gahom/008029.jpg"	"timel_subject"	"mois de mai : cavalier au faucon"	"NONE"	"none"	"none"
"gahom/013977.jpg"	"timel_subject"	"mois de mai : cavalier au faucon"	"NONE"	"none"	"none"
"gahom/000333.jpg"	"timel_subject"	"prêtre élevant l'hostie"	"NONE"	"none"	"none"
"gahom/005616.jpg"	"timel_subject"	"rencontre de Salomon et de la reine de Saba"	"NONE"	"none"	"none"
"gahom/013602.jpg"	"timel_subject"	"Saints en majesté"	"NONE"	"none"	"none"
"gahom/013604.jpg"	"timel_subject"	"Saints en majesté"	"NONE"	"none"	"none"
"gahom/013605.jpg"	"timel_subject"	"Saints en majesté"	"NONE"	"none"	"none"
"gahom/013607.jpg"	"timel_subject"	"Saints en majesté"	"NONE"	"none"	"none"
"gahom/013608.jpg"	"timel_subject"	"Saints en majesté"	"NONE"	"none"	"none"
"gahom/013610.jpg"	"timel_subject"	"Saints en majesté"	"NONE"	"none"	"none"
"gahom/003988.jpg"	"timel_subject"	"crucifiement de saint André"	"NONE"	"none"	"none"
"gahom/003994.jpg"	"timel_subject"	"crucifiement de saint André"	"NONE"	"none"	"none"
"gahom/003997.jpg"	"timel_subject"	"crucifiement de saint André"	"NONE"	"none"	"none"
"gahom/004000.jpg"	"timel_subject"	"crucifiement de saint André"	"NONE"	"none"	"none"
"gahom/004003.jpg"	"timel_subject"	"crucifiement de saint André"	"NONE"	"none"	"none"
"gahom/004006.jpg"	"timel_subject"	"crucifiement de saint André"	"NONE"	"none"	"none"
"gahom/000377.jpg"	"timel_subject"	"Christ remettant les clés à saint Pierre"	"LOW"	"Christ remettant les clefs à saint Pierre"	"tm-i2fvlkpp"
"gahom/000379.jpg"	"timel_subject"	"Christ remettant les clés à saint Pierre"	"LOW"	"Christ remettant les clefs à saint Pierre"	"tm-i2fvlkpp"
"gahom/000380.jpg"	"timel_subject"	"Christ remettant les clés à saint Pierre"	"LOW"	"Christ remettant les clefs à saint Pierre"	"tm-i2fvlkpp"
"gahom/000381.jpg"	"timel_subject"	"Christ remettant les clés à saint Pierre"	"LOW"	"Christ remettant les clefs à saint Pierre"	"tm-i2fvlkpp"
"gahom/006997.jpg"	"timel_subject"	"Schéma"	"NONE"	"none"	"none"
"gahom/006999.jpg"	"timel_subject"	"Schéma"	"NONE"	"none"	"none"
"gahom/007000.jpg"	"timel_subject"	"Schéma"	"NONE"	"none"	"none"
"gahom/007001.jpg"	"timel_subject"	"Schéma"	"NONE"	"none"	"none"
"gahom/007002.jpg"	"timel_subject"	"Schéma"	"NONE"	"none"	"none"
"gahom/007003.jpg"	"timel_subject"	"Schéma"	"NONE"	"none"	"none"
"gahom/007004.jpg"	"timel_subject"	"Schéma"	"NONE"	"none"	"none"
"gahom/013543.jpg"	"timel_subject"	"combat entre saint Michel et le dragon"	"LOW"	"combat entre saint Michel et le dragon de l'Apocalypse"	"tm-wjlzmegu"
"gahom/013545.jpg"	"timel_subject"	"combat entre saint Michel et le dragon"	"LOW"	"combat entre saint Michel et le dragon de l'Apocalypse"	"tm-wjlzmegu"
"gahom/000092.jpg"	"timel_subject"	"création"	"LOW"	"Création (sujets)"	"tm-2wvkazaq"
"gahom/000094.jpg"	"timel_subject"	"création"	"LOW"	"Création (sujets)"	"tm-2wvkazaq"
"gahom/000095.jpg"	"timel_subject"	"création"	"LOW"	"Création (sujets)"	"tm-2wvkazaq"
"gahom/000096.jpg"	"timel_subject"	"création"	"LOW"	"Création (sujets)"	"tm-2wvkazaq"
"gahom/000097.jpg"	"timel_subject"	"création"	"LOW"	"Création (sujets)"	"tm-2wvkazaq"
"gahom/000098.jpg"	"timel_subject"	"création"	"LOW"	"Création (sujets)"	"tm-2wvkazaq"
"gahom/000092.jpg"	"timel_subject"	"création des végétaux"	"NONE"	"none"	"none"
"gahom/000094.jpg"	"timel_subject"	"création des végétaux"	"NONE"	"none"	"none"
"gahom/000095.jpg"	"timel_subject"	"création des végétaux"	"NONE"	"none"	"none"
"gahom/000096.jpg"	"timel_subject"	"création des végétaux"	"NONE"	"none"	"none"
"gahom/000097.jpg"	"timel_subject"	"création des végétaux"	"NONE"	"none"	"none"
"gahom/000098.jpg"	"timel_subject"	"création des végétaux"	"NONE"	"none"	"none"
"gahom/000294.jpg"	"timel_subject"	"mariage du Christ et de l'Église"	"NONE"	"none"	"none"
"gahom/000296.jpg"	"timel_subject"	"mariage du Christ et de l'Église"	"NONE"	"none"	"none"
"gahom/000297.jpg"	"timel_subject"	"mariage du Christ et de l'Église"	"NONE"	"none"	"none"
"gahom/000298.jpg"	"timel_subject"	"mariage du Christ et de l'Église"	"NONE"	"none"	"none"
"gahom/000324.jpg"	"timel_subject"	"mariage du Christ et de l'Église"	"NONE"	"none"	"none"
"gahom/013531.jpg"	"timel_subject"	"martyre de sainte Agathe"	"NONE"	"none"	"none"
"gahom/013533.jpg"	"timel_subject"	"martyre de sainte Agathe"	"NONE"	"none"	"none"
"gahom/013983.jpg"	"timel_subject"	"mois d'août : battage"	"NONE"	"none"	"none"
"gahom/013975.jpg"	"timel_subject"	"mois d'avril : jeune homme tenant des végétaux"	"NONE"	"none"	"none"
"gahom/013987.jpg"	"timel_subject"	"mois d'octobre : semailles"	"NONE"	"none"	"none"
"gahom/007607.jpg"	"timel_subject"	"oriental"	"NONE"	"none"	"none"
"gahom/007609.jpg"	"timel_subject"	"oriental"	"NONE"	"none"	"none"
"gahom/007610.jpg"	"timel_subject"	"oriental"	"NONE"	"none"	"none"
"gahom/007611.jpg"	"timel_subject"	"oriental"	"NONE"	"none"	"none"
"gahom/007613.jpg"	"timel_subject"	"oriental"	"NONE"	"none"	"none"
"gahom/007614.jpg"	"timel_subject"	"oriental"	"NONE"	"none"	"none"
"gahom/000335.jpg"	"timel_subject"	"prêtre baptisant"	"NONE"	"none"	"none"
"gahom/000337.jpg"	"timel_subject"	"prêtre baptisant"	"NONE"	"none"	"none"
"gahom/000338.jpg"	"timel_subject"	"prêtre baptisant"	"NONE"	"none"	"none"
"gahom/000339.jpg"	"timel_subject"	"prêtre baptisant"	"NONE"	"none"	"none"
"gahom/000340.jpg"	"timel_subject"	"prêtre baptisant"	"NONE"	"none"	"none"
"gahom/000341.jpg"	"timel_subject"	"prêtre baptisant"	"NONE"	"none"	"none"
"gahom/000092.jpg"	"timel_subject"	"repos du Créateur?"	"HIGH"	"repos du créateur"	"tm-3yrtnweo"
"gahom/000094.jpg"	"timel_subject"	"repos du Créateur?"	"HIGH"	"repos du créateur"	"tm-3yrtnweo"
"gahom/000095.jpg"	"timel_subject"	"repos du Créateur?"	"HIGH"	"repos du créateur"	"tm-3yrtnweo"
"gahom/000096.jpg"	"timel_subject"	"repos du Créateur?"	"HIGH"	"repos du créateur"	"tm-3yrtnweo"
"gahom/000097.jpg"	"timel_subject"	"repos du Créateur?"	"HIGH"	"repos du créateur"	"tm-3yrtnweo"
"gahom/000098.jpg"	"timel_subject"	"repos du Créateur?"	"HIGH"	"repos du créateur"	"tm-3yrtnweo"
"gahom/003988.jpg"	"timel_subject"	"saint Jean-Baptiste portant l'agneau divin"	"NONE"	"none"	"none"
"gahom/003994.jpg"	"timel_subject"	"saint Jean-Baptiste portant l'agneau divin"	"NONE"	"none"	"none"
"gahom/003997.jpg"	"timel_subject"	"saint Jean-Baptiste portant l'agneau divin"	"NONE"	"none"	"none"
"gahom/004000.jpg"	"timel_subject"	"saint Jean-Baptiste portant l'agneau divin"	"NONE"	"none"	"none"
"gahom/004003.jpg"	"timel_subject"	"saint Jean-Baptiste portant l'agneau divin"	"NONE"	"none"	"none"
"gahom/004006.jpg"	"timel_subject"	"saint Jean-Baptiste portant l'agneau divin"	"NONE"	"none"	"none"
"gahom/007632.jpg"	"timel_subject"	"Christ de pitié"	"NONE"	"none"	"none"
"gahom/007634.jpg"	"timel_subject"	"Christ de pitié"	"NONE"	"none"	"none"
"gahom/007635.jpg"	"timel_subject"	"Christ de pitié"	"NONE"	"none"	"none"
"gahom/007636.jpg"	"timel_subject"	"Christ de pitié"	"NONE"	"none"	"none"
"gahom/000092.jpg"	"timel_subject"	"Création du firmament et de la terre ?"	"NONE"	"none"	"none"
"gahom/000094.jpg"	"timel_subject"	"Création du firmament et de la terre ?"	"NONE"	"none"	"none"
"gahom/000095.jpg"	"timel_subject"	"Création du firmament et de la terre ?"	"NONE"	"none"	"none"
"gahom/000096.jpg"	"timel_subject"	"Création du firmament et de la terre ?"	"NONE"	"none"	"none"
"gahom/000097.jpg"	"timel_subject"	"Création du firmament et de la terre ?"	"NONE"	"none"	"none"
"gahom/000098.jpg"	"timel_subject"	"Création du firmament et de la terre ?"	"NONE"	"none"	"none"
